year,team,pts,ptspg,fgm,fga,fgp,3pm,3pa,3pp,ftm,fta,ftp,orb,orbpg,drb,drbpg,reb,rebpg,ast,astpg,stl,stlpg,blk,blkpg,tov,tovpg,pf,pfpg,seed,wins,losses,winp,cwins,closses,cwinp
2006,Memphis,2670.0,80.909,926.0,2068.0,0.448,251.0,713.0,0.352,567.0,828.0,0.685,510.0,15.455,838.0,25.394,1349.0,40.879,519.0,15.727,323.0,9.788,223.0,6.758,516.0,15.636,667.0,20.212,1.0,29.0,4.0,0.879,13.0,1.0,0.929
2006,Duke,2723.0,82.515,916.0,1853.0,0.494,258.0,652.0,0.396,633.0,832.0,0.761,280.0,8.485,734.0,22.242,1014.0,30.727,507.0,15.364,315.0,9.545,179.0,5.424,438.0,13.273,577.0,17.485,1.0,29.0,4.0,0.879,14.0,2.0,0.875
2006,Texas,2512.0,76.121,890.0,1904.0,0.467,245.0,645.0,0.38,487.0,675.0,0.721,474.0,14.364,1056.0,32.0,1531.0,46.394,492.0,14.909,269.0,8.152,169.0,5.121,448.0,13.576,504.0,15.273,2.0,26.0,7.0,0.788,13.0,3.0,0.812
2006,Connecticut,2440.0,81.333,872.0,1863.0,0.468,159.0,444.0,0.358,537.0,765.0,0.702,433.0,14.433,823.0,27.433,1256.0,41.867,478.0,15.933,199.0,6.633,280.0,9.333,420.0,14.0,462.0,15.4,1.0,26.0,4.0,0.867,14.0,2.0,0.875
2006,Washington,2472.0,82.4,903.0,1903.0,0.475,197.0,540.0,0.365,469.0,627.0,0.748,419.0,13.967,667.0,22.233,1086.0,36.2,496.0,16.533,238.0,7.933,104.0,3.467,449.0,14.967,568.0,18.933,5.0,25.0,5.0,0.833,13.0,5.0,0.722
2006,Boston College,2455.0,74.394,870.0,1790.0,0.486,192.0,526.0,0.365,523.0,778.0,0.672,395.0,11.97,711.0,21.545,1105.0,33.485,583.0,17.667,203.0,6.152,144.0,4.364,429.0,13.0,537.0,16.273,4.0,26.0,7.0,0.788,11.0,5.0,0.688
2006,Gonzaga,2403.0,80.1,819.0,1717.0,0.477,171.0,467.0,0.366,594.0,759.0,0.783,320.0,10.667,732.0,24.4,1052.0,35.067,420.0,14.0,218.0,7.267,85.0,2.833,398.0,13.267,564.0,18.8,3.0,27.0,3.0,0.9,14.0,0.0,1.0
2006,UCLA,2263.0,68.576,805.0,1675.0,0.481,207.0,580.0,0.357,446.0,634.0,0.703,340.0,10.303,698.0,21.152,1039.0,31.485,464.0,14.061,186.0,5.636,89.0,2.697,467.0,14.152,533.0,16.152,2.0,28.0,5.0,0.848,14.0,4.0,0.778
2006,LSU,2318.0,74.774,858.0,1810.0,0.474,135.0,401.0,0.337,467.0,669.0,0.698,396.0,12.774,761.0,24.548,1157.0,37.323,490.0,15.806,262.0,8.452,196.0,6.323,481.0,15.516,489.0,15.774,4.0,25.0,6.0,0.806,14.0,2.0,0.875
2006,Syracuse,2477.0,72.853,893.0,2032.0,0.439,256.0,747.0,0.343,435.0,677.0,0.643,438.0,12.882,795.0,23.382,1233.0,36.265,529.0,15.559,307.0,9.029,219.0,6.441,508.0,14.941,609.0,17.912,5.0,22.0,12.0,0.647,7.0,9.0,0.438
